id,question,intent,course,course_code,branch,semester,unit
32206,"Despite excellent grades, does having no rapport with any member of the faculty preclude my getting LoRs?",curriculum_syllabi_and_regulations,,,,,
20341,What should the course leader do if some students were given less time for a quiz?,curriculum_syllabi_and_regulations,,,,,
5893,Failing students when it might cause them economic ruin,curriculum_syllabi_and_regulations,,,,,
30184,Can I report my math GPA instead of major (CS and math) GPA when applying to graduate school?,curriculum_syllabi_and_regulations,,,,,
16398,Unable to grade student assignment in blackboard,curriculum_syllabi_and_regulations,,,,,
12996,How to design a computer-based multiple-choice quiz?,curriculum_syllabi_and_regulations,,,,,
26870,writing the learning outcomes and the syllabus,curriculum_syllabi_and_regulations,,,,,
19790,Is it possible to get into a good masters program in computer science with a 3-3.5 GPA?,curriculum_syllabi_and_regulations,,,,,
8615,Do students have the right to see how their papers were graded?,curriculum_syllabi_and_regulations,,,,,
18221,"Variation in drop dates, and effect on student outcomes",curriculum_syllabi_and_regulations,,,,,
10201,Should I ask the instructor for a make-up exam for attending a PhD interview at another university (and risk my standing)?,curriculum_syllabi_and_regulations,,,,,
24888,How to ensure committee reads and comments on dissertation draft prior to final examination?,curriculum_syllabi_and_regulations,,,,,
18522,Can I use the sealed TOEFL score report I receive from ETS as an official score report,curriculum_syllabi_and_regulations,,,,,
34250,Why are all authors credited equally with authorship regardless of level of contribution?,curriculum_syllabi_and_regulations,,,,,
5215,"Is it ethical to use past years' final exams that the professor hasn't explicitly given, to study for a final in the same class?",curriculum_syllabi_and_regulations,,,,,
15688,How can I credit an Original Image on my thesis?,curriculum_syllabi_and_regulations,,,,,
31622,How to create a grading rubric that properly incentivizes and challenges students,curriculum_syllabi_and_regulations,,,,,
19591,When is it acceptable to report classmates who cheat on an exam?,curriculum_syllabi_and_regulations,,,,,
5410,What are the main goals of administering preliminary / qualifying exams to graduate students?,curriculum_syllabi_and_regulations,,,,,
33982,technologies for remote proctoring / invigilating,curriculum_syllabi_and_regulations,,,,,
23877,What to do as a grad student about an adverse grader?,curriculum_syllabi_and_regulations,,,,,
1120,Is the Cambridge Certificate of English accepted in US?,curriculum_syllabi_and_regulations,,,,,
7279,How much does a low undergraduate CGPA affect chances of getting a faculty job in a top-tier university?,curriculum_syllabi_and_regulations,,,,,
27727,How much seen material/questions should an exam paper contain?,curriculum_syllabi_and_regulations,,,,,
19551,Thoughts on Student with Bad Grades in Easy Courses and Better Grades in hard courses,curriculum_syllabi_and_regulations,,,,,
14765,How badly will bad grades impact future college and career life?,curriculum_syllabi_and_regulations,,,,,
4721,Why do we put so much weight on final exams? - As we know from cognitive psychology that humans are most creative and learn things better when they are relaxed. I can also relate to this.,curriculum_syllabi_and_regulations,,,,,
26361,Does it make sense to reward the entire class with better grades if (and only if) no cheating is detected?,curriculum_syllabi_and_regulations,,,,,
21133,Do graduate schools care more about my grades in math courses or my general GPA?,curriculum_syllabi_and_regulations,,,,,
27451,proper grading fairness when certain questions dropped on exam,curriculum_syllabi_and_regulations,,,,,
26041,How to persuade my advisor to keep working with me even if my grades are poor?,curriculum_syllabi_and_regulations,,,,,
6317,Should I ask for an exam deferral due to my fiance's first conference and first time leaving the country?,curriculum_syllabi_and_regulations,,,,,
34154,Bonus Quizzes to entice students to read their syllabus?,curriculum_syllabi_and_regulations,,,,,
1101,Test answer rejected for saying more than asked for,curriculum_syllabi_and_regulations,,,,,
29033,Redoing my bachelor’s degree for general specialisation and better GPA,curriculum_syllabi_and_regulations,,,,,
9971,How can I deal with claims of technical difficulties for an online exam?,curriculum_syllabi_and_regulations,,,,,
24389,How can I deal with a professor with an all-or-nothing grading habit?,curriculum_syllabi_and_regulations,,,,,
16361,Is it possible for an individual's TOEFL score to decrease between exams?,curriculum_syllabi_and_regulations,,,,,
11214,Open book exam tomorrow but the file with the questions are open to everyone already,curriculum_syllabi_and_regulations,,,,,
3514,How do I cite a SDS in AMA format? - Does anyone have any suggestions as to how I could cite a material safety data sheet (for a chemical compound) in the AMA format? An example,curriculum_syllabi_and_regulations,,,,,
18837,How is grading by curve fair at all? Are there any arguments in favor of it?,curriculum_syllabi_and_regulations,,,,,
14353,Received a less-than-great grade due to bad instructions. Should I appeal?,curriculum_syllabi_and_regulations,,,,,
1392,Want to get MS in Computer Science but in a predicament due to low GPA and lack of references,curriculum_syllabi_and_regulations,,,,,
9586,Avoiding use of a red pen in providing handwritten comments on student work,curriculum_syllabi_and_regulations,,,,,
478,Accused of cheating due to the time accounted by Blackboard,curriculum_syllabi_and_regulations,,,,,
9491,Examples of research resources for which Wikipedia is known as being amongst top referrers?,curriculum_syllabi_and_regulations,,,,,
32320,How seriously do math PhD/Grad programs take grades in non math courses/overall GPA relative to relevant GPA?,curriculum_syllabi_and_regulations,,,,,
11630,Has any research been done into the marks awarded by markers using different strategies for exams with multiple questions?,curriculum_syllabi_and_regulations,,,,,
3746,Early career advice for Jr. Researcher on selectivity of authorship credit for collaboration in areas outside one's specialization,curriculum_syllabi_and_regulations,,,,,
23609,"Restart a degree program with a fresh GPA - There is a hypothetical situation I've wondered about. When an undergraduate student receives an undesirable class grade, that grade is typi",curriculum_syllabi_and_regulations,,,,,
33553,Are there official criteria what undergraduate programs in different majors must cover at US schools?,curriculum_syllabi_and_regulations,,,,,
8363,Prepared exam essay matches published example,curriculum_syllabi_and_regulations,,,,,
1574,"If co-instructors gave different syllabi with different grading schemes, is this generally considered a valid reason to challenge grade?",curriculum_syllabi_and_regulations,,,,,
17452,Explaining bad grades in application: SOP or separate letter,curriculum_syllabi_and_regulations,,,,,
4334,"Cheated in Undergrad setting - While in undergrad in my final semester, I cheated on an exam and got caught. The teacher gave me a zero on the exam, I got a C- in the clas",curriculum_syllabi_and_regulations,,,,,
10892,Should I include extra information in quiz questions?,curriculum_syllabi_and_regulations,,,,,
29608,How do I appropriately penalize late projects?,curriculum_syllabi_and_regulations,,,,,
1917,"Did I screw myself out of graduate school? - I graduated from a state school in 2009 with a 2.77 overall GPA. I technically should have graduated in 2008, but was only going part time,",curriculum_syllabi_and_regulations,,,,,
30592,How can I politely explain to my students that the texts in my course are all in English and it is their duty to read it nonetheless?,curriculum_syllabi_and_regulations,,,,,
20872,How will a bad grade from a somewhat unrelated course look on applications?,curriculum_syllabi_and_regulations,,,,,
17757,"How can I get a second review of my grades? - How can I ask for a different faculty member to evaluate my final grade as opposed to my professor?   I know this is an ""odd"" question but i",curriculum_syllabi_and_regulations,,,,,
5618,Suggestions for an alternative grading system,curriculum_syllabi_and_regulations,,,,,
29122,Does a significant participation weight on the final grade increase classroom discussion?,curriculum_syllabi_and_regulations,,,,,
10058,Tons of People Cheating on Exams which hampers my grade,curriculum_syllabi_and_regulations,,,,,
20713,How to write side-note reviews on assignments without sounding testy?,curriculum_syllabi_and_regulations,,,,,
7886,How do I know what schools are within my reach for graduate school in math?,curriculum_syllabi_and_regulations,,,,,
11376,Can faculty in the United States get access to your grades without your explicit consent?,curriculum_syllabi_and_regulations,,,,,
28199,OpenCourseWare but for Example Questions? - Part of my job is creating learning materials (such as example questions) mostly for first year undergraduate students in engineering. I fin,curriculum_syllabi_and_regulations,,,,,
2058,"Asking for a letter medical school letter of recommendation from a class you failed, retook, and got an A in?",curriculum_syllabi_and_regulations,,,,,
28249,Graduate school needs my masters grade but I have no grades yet!,curriculum_syllabi_and_regulations,,,,,
609,Would a B grade PhD-level course in part time help or hurt graduate application?,curriculum_syllabi_and_regulations,,,,,
17595,Is it generally worth the time and effort to challenge incorrect exam test items?,curriculum_syllabi_and_regulations,,,,,
27612,Final Exam: Proficiency Needed for Guaranteed Pass,curriculum_syllabi_and_regulations,,,,,
30557,Got caught for similar answers on an assignment,curriculum_syllabi_and_regulations,,,,,
10330,"How to ask professor to post more example? - My professor always posts solved problems on the course website but for the last chapter, he did not post any solved problems. Although we h",curriculum_syllabi_and_regulations,,,,,
31762,What are some practical examples of the use of a Luhmann box?,curriculum_syllabi_and_regulations,,,,,
9755,"I am interested in graduate studies, but I was dismissed from my undergraduate program for poor grades. Where do I go from here?",curriculum_syllabi_and_regulations,,,,,
10076,Mentioning placement offer in a curriculum vitae?,curriculum_syllabi_and_regulations,,,,,
4554,What would a good written policy for scaling exam grades look like?,curriculum_syllabi_and_regulations,,,,,
12141,"What if in hindsight a Nobel Prize is wrongly awarded (for example, after the concerning theory has been proven wrong)?",curriculum_syllabi_and_regulations,,,,,
15498,Masters thesis if course credits have expired,curriculum_syllabi_and_regulations,,,,,
28665,Dealing with late assignments as a teacher assistant,curriculum_syllabi_and_regulations,,,,,
8841,I got a C in a core class. Should I retake it?,curriculum_syllabi_and_regulations,,,,,
29289,Easy subjects with high grade vs tough subject with lower grade,curriculum_syllabi_and_regulations,,,,,
14801,"Impact of a C+ grade in a graduate course - I'm planning to apply to competitive PhD programs in theoretical physics. Unfortunately, I received a C+ grade in one relevant graduate-leve",curriculum_syllabi_and_regulations,,,,,
29185,"About recommendation letters - University requirements might be different but most of them ask for recommendation letters. Leaving everything else (Degree, GPA, publicatio",curriculum_syllabi_and_regulations,,,,,
25837,"""Withdrawn"" grade as a graduate student - I am in a situation that I would like some input on.  I am currently a 2nd year MS student.  I took a class last semester that resulted in a",curriculum_syllabi_and_regulations,,,,,
13642,"Combining absolute and curve grading? - I know some advantages and disadvantages of using absolute grading as well as curve grading. Next semester, I plan to combine both by first",curriculum_syllabi_and_regulations,,,,,
28763,I'm international PhD student and I may get terminated soon. Advice urgently needed,curriculum_syllabi_and_regulations,,,,,
29002,Most effective free software for publication-grade structure diagrams,curriculum_syllabi_and_regulations,,,,,
14323,"""Withdrawn"" grade from an undergraduate class vital to my Master's application",curriculum_syllabi_and_regulations,,,,,
5758,What grading policy applies to undergraduates taking graduate courses?,curriculum_syllabi_and_regulations,,,,,
8505,"A term similar to ""ABD"" for PhD student who's completed all coursework but neither comprehensive exams nor dissertation?",curriculum_syllabi_and_regulations,,,,,
8478,What to do if most of the students did badly in the 1st midterm?,curriculum_syllabi_and_regulations,,,,,
19869,How to cope with unfavorable GPA algorithm - I am going to apply for graduate school a year later. My institution is adapting an GPA algorithm which take all course grades record in to,curriculum_syllabi_and_regulations,,,,,
30095,"Tense for the notational conventions - When writing the notational conventions of a paper, do you explain them in present or future tense? For example, which of the following is p",curriculum_syllabi_and_regulations,,,,,
30703,"Connotations regarding F grade - How is the grade F viewed in US academic system, is it abhorred or people see that grade as any other grade. If a student gets an A retaking",curriculum_syllabi_and_regulations,,,,,
28054,How do I request that previously taken classes be counted toward my current program?,curriculum_syllabi_and_regulations,,,,,
1892,What do I do with my exam tomorrow given that I supplied medical certificates,curriculum_syllabi_and_regulations,,,,,
10079,What relevance do law school grades have on admission to a Master's degree in economics?,curriculum_syllabi_and_regulations,,,,,
33096,Is it a FERPA violation for instructor to display grades in public computer file system?,curriculum_syllabi_and_regulations,,,,,
10987,"When sending my final grades to one professional school, my transcript shows I am enrolled in another program",curriculum_syllabi_and_regulations,,,,,
22342,"Should I prepare new homework exercises each year, 20% of the final grade is homework?",curriculum_syllabi_and_regulations,,,,,
3550,"GPA in MBA programme? - I notice that when someone asks about GPA, they usually mean an undergraduate GPA.  Is there GPA for a masters degree or MBA?  If not, how a",curriculum_syllabi_and_regulations,,,,,
11741,Performing Poorly on Mentor's Exam - I was recently assigned a research mentor in my Master's program who also happens to be my professor (in a quantitative economics course). W,curriculum_syllabi_and_regulations,,,,,
17042,Where to include the Summer School or Winter School participation in the curriculum vitae (CV)?,curriculum_syllabi_and_regulations,,,,,
2213,Forwarding a student’s question about exam modalities to a professor as a TA?,curriculum_syllabi_and_regulations,,,,,
28427,"Thesis proposal near thesis defence - I'm a PhD student in computer science. In my university, the PhD process is divided in the following steps:   Qualification exam Research pr",curriculum_syllabi_and_regulations,,,,,
27486,Should I notify the teacher that he accidentally gave out the answers to an assignment?,curriculum_syllabi_and_regulations,,,,,
2528,How to explain missing grade on transcript - I am an undergraduate mathematics student in the United States. I'm applying to many REUs in a certain topic. My only coursework in this top,curriculum_syllabi_and_regulations,,,,,
18096,"Can students ask for changing grades? - If a student feels that the grade he received is lower than he expected, because he has been working very hard, and truly trying to understa",curriculum_syllabi_and_regulations,,,,,
4389,Is there an accredited doctorate in gastronomy?,curriculum_syllabi_and_regulations,,,,,
14843,Correcting professors' lecture notes - One of my profs in college has (after years of students asking him to do so) put forth a syllabus with all the material for the class he is,curriculum_syllabi_and_regulations,,,,,
26072,How to improve student seminar presentations and seminar papers,curriculum_syllabi_and_regulations,,,,,
14059,"Reverse engineering the acceptance rate? - Assume that we have an educational instance X which requires a certain prerequisites (mininum TOEFL, GRE score, etc.). In total 100 applicat",curriculum_syllabi_and_regulations,,,,,
34066,Dvorak keyboard accepted for testing purpose?,curriculum_syllabi_and_regulations,,,,,
29729,How to deal with procrastination and delays in final assignment of undergraduate class?,curriculum_syllabi_and_regulations,,,,,
17928,Should I turn down PhD offer if I think I may not pass qualifying exam (risking immigration issues if I fail)?,curriculum_syllabi_and_regulations,,,,,
10384,How should personal/health be presented when explaining a bad grade at an interview?,curriculum_syllabi_and_regulations,,,,,
3111,Italicize translated text? - Should the translation of a name or title be italicized? In quotes? Roman type?   Some examples:   We encoded the list of the National Class,curriculum_syllabi_and_regulations,,,,,
20025,Is it common to have exam questions 'peer reviewed'?,curriculum_syllabi_and_regulations,,,,,
820,Is a low undergrad GPA a career killer? - I graduated with a 6.4/10 GPA from a Non-IIT University in India - BE in CS in 2019. I pretty much messed up during my early 2 years of UG w,curriculum_syllabi_and_regulations,,,,,
21081,"Guidelines for creating/designing an exam? - Are there (general) guidelines for creating an exam? I am a TA, and one of my tasks is it to design a written exam for the students. The stu",curriculum_syllabi_and_regulations,,,,,
11243,"Planning to retake English language test for PhD admissions in the UK, but listed previous average in my CV - should I contact professor to explain?",curriculum_syllabi_and_regulations,,,,,
15081,"Special professor titles? - I have noticed several special professor titles and I was wondering what are the exact details behind them. For example:     Stan Franklin,",curriculum_syllabi_and_regulations,,,,,
10466,Can a poorly done second degree ruin one's academic record?,curriculum_syllabi_and_regulations,,,,,
10677,"A student in my course does well on exams, but doesn't do the homework: Go easy on them, or make them ""pay the price?""",curriculum_syllabi_and_regulations,,,,,
20731,How to convert percentage (Indian) grade to German grades,curriculum_syllabi_and_regulations,,,,,
2305,How do bad grades affect my chances of getting a Master's degree in biomedical engineering?,curriculum_syllabi_and_regulations,,,,,
3363,Is there a way to improve my grade after graduation?,curriculum_syllabi_and_regulations,,,,,
8953,How to deal with cheating when university policy is ineffective?,curriculum_syllabi_and_regulations,,,,,
15840,"Evidence for/against practical exams and their ""added stress""",curriculum_syllabi_and_regulations,,,,,
10199,Will sitting for the IELTS Academic module void the validity of my previous General Training module score?,curriculum_syllabi_and_regulations,,,,,
13723,Curriculum Vitae in application for PhD - I have contacted a professor (in Europe) informally and asked for a PhD position. She answered in positive manner and asked for a CV.  What,curriculum_syllabi_and_regulations,,,,,
3477,How to judge length of exams when teaching undergraduate engineering,curriculum_syllabi_and_regulations,,,,,
32147,"In the GRE, why are we allowed to use calculators and not dictionaries?",curriculum_syllabi_and_regulations,,,,,
926,How to inform a student about my appreciation of his/her original solutions,curriculum_syllabi_and_regulations,,,,,
891,In what ways can a PHD student who asks me to do some of her work give me due credit for my work?,curriculum_syllabi_and_regulations,,,,,
20844,Can I avoid having bad grades and a dismissal show on my record if I transfer colleges?,curriculum_syllabi_and_regulations,,,,,
12562,Improving my application package regarding Maths undergraduate grades [for Master in Economics Program],curriculum_syllabi_and_regulations,,,,,
23216,How to list academic courses and grades on a pdf form?,curriculum_syllabi_and_regulations,,,,,
4329,Listing GPA on undergrad CV when reaching out to professors,curriculum_syllabi_and_regulations,,,,,
32966,"Would I get into trouble if I give out ""too many"" A grades?",curriculum_syllabi_and_regulations,,,,,
15248,Phd admissions with strange academic record and multiple schools?,curriculum_syllabi_and_regulations,,,,,
25838,My grade was penalized because of a technical problem. Who can I contact?,curriculum_syllabi_and_regulations,,,,,
4706,Do I need to define all forms of cheating in the syllabus?,curriculum_syllabi_and_regulations,,,,,
6538,Listing expected graduation GPA along with current GPA for grad admission of senior undergraduate,curriculum_syllabi_and_regulations,,,,,
23499,"What makes the difference between ""summa cum laude"" and ""magna cum laude""?",curriculum_syllabi_and_regulations,,,,,
30196,Can a professor alter the syllabus when calculating a final course grade?,curriculum_syllabi_and_regulations,,,,,
8269,I noticed an error in a graded exam during office hours. Should I give the student the lower grade?,curriculum_syllabi_and_regulations,,,,,
4794,Should I include having taken free online courses without credit or certificate in an application for a master's programme?,curriculum_syllabi_and_regulations,,,,,
31450,"Is this an example of common knowledge? - When I cite examples of competitors, say like I mention that the competitors of company X are: A, B &amp; C. Do I have to support my claim w",curriculum_syllabi_and_regulations,,,,,
30984,"Should bullets appear before animations, or animations before bullets?",curriculum_syllabi_and_regulations,,,,,
26046,Is it OK to have a significant drop in grades when moving from the Middle East to the EU?,curriculum_syllabi_and_regulations,,,,,
32829,Misunderstood exam question with consequences for incorrect answer,curriculum_syllabi_and_regulations,,,,,
31742,"How can I find papers of a specific journal? - I want to find papers of a specific journal. For example, I want to search papers about the smart grid security only in the IEEE Transaction",curriculum_syllabi_and_regulations,,,,,
25481,"When a professor commits scientific fraud, are the journal reviewers and editors of the paper also discredited?",curriculum_syllabi_and_regulations,,,,,
20142,How to credit Creative Commons icons in a Bachelor's Thesis?,curriculum_syllabi_and_regulations,,,,,
12615,Citing (and correcting) an example with incorrect glossing and translation,curriculum_syllabi_and_regulations,,,,,
849,Is there any real demonstrated benefit to the Dutch break out of the academic year?,curriculum_syllabi_and_regulations,,,,,
12597,Set up to fail classes - The last two semesters I've had classes where I've met all prerequisites. Yet upon the second week or so (when its too late to drop) I reali,curriculum_syllabi_and_regulations,,,,,
31284,"graduate student credit for work on a paper - I am a graduate student with a question about credit for work that I did. I contributed design, data collection, analysis and writing for a",curriculum_syllabi_and_regulations,,,,,
26008,Canadian External Examiner for UK PhD Viva advice,curriculum_syllabi_and_regulations,,,,,
1927,"Is it worth it to master LaTeX or MS Word? - I want to know, if I submit a paper to a journal, will they change the formatting of the paper? For example, will they change the position o",curriculum_syllabi_and_regulations,,,,,
17692,Academic Curriculum Vitae Template (possibly in LaTeX),curriculum_syllabi_and_regulations,,,,,
33481,"Within the UK, how are roles corresponding to academic grades defined?",curriculum_syllabi_and_regulations,,,,,
28143,How to transition from lectures/exams to research/thesis?,curriculum_syllabi_and_regulations,,,,,
27862,I got a B- in Math. How bad is that for Econ?,curriculum_syllabi_and_regulations,,,,,
7753,"In a CV, how do I list my status of a PhD if I completed the oral exam, but not awarded officialy?",curriculum_syllabi_and_regulations,,,,,
3932,"Most common ways of cheating on exams? - I've been thinking how I proctor and design exams, and I suspect (from things I hear) that there is much more cheating than I find evidence",curriculum_syllabi_and_regulations,,,,,
30092,Cheated on an exam when I was eight years old. Should I tell graduate admissions?,curriculum_syllabi_and_regulations,,,,,
18844,"Should conferences do early rejection? - A number of conferences have moved to a two-phase review system, in which for example all papers get two reviews, and then any paper that ha",curriculum_syllabi_and_regulations,,,,,
11302,Can I get admitted to a master's program at top European university with an average GPA?,curriculum_syllabi_and_regulations,,,,,
1577,How does calibrating syllabus based on the requirements of the industry happen?,curriculum_syllabi_and_regulations,,,,,
28951,"How can I go about graduate school admissions? Lack of coursework, poor GPA",curriculum_syllabi_and_regulations,,,,,
15132,Does failing the qualifying exam leave a record?,curriculum_syllabi_and_regulations,,,,,
6087,"Quote on testing, checking, and verification - I'm in the habit of putting a motivating quote on the top of each of my syllabi. For my introductory programming course, I'd like to focus t",curriculum_syllabi_and_regulations,,,,,
4147,How should a teaching-assistant calm his anxious student down in an exam?,curriculum_syllabi_and_regulations,,,,,
16,UK Grading to US GPA conversion - I analysed admission requirements for Master course in the US university and found that one of them is GPA from an undergraduate course.   I,curriculum_syllabi_and_regulations,,,,,
2047,How to compensate for previous low grades when applying to PhDs in the UK?,curriculum_syllabi_and_regulations,,,,,
2731,"I have a perfect GPA from 2nd year on wards, but a horrible first year... How badly will this affect PhD admission?",curriculum_syllabi_and_regulations,,,,,
28714,Unsatisfactory grades for unsatisfactory reasons,curriculum_syllabi_and_regulations,,,,,
6292,"PhD approved by advisor, rejected by examiners",curriculum_syllabi_and_regulations,,,,,
32919,Language certificates when applying to positions in the USA,curriculum_syllabi_and_regulations,,,,,
11141,Academic policy does not let me earn credits from certain past courses. How can I challenge it?,curriculum_syllabi_and_regulations,,,,,
19505,"3.65 GPA, 1 D on Undergraduate Transcript; MBA in Top 10",curriculum_syllabi_and_regulations,,,,,
6413,How can I progress with researching/working with profs with a bad transcript?,curriculum_syllabi_and_regulations,,,,,
451,"Omitted question mark in quoted material - How do I insert a question mark into a quotation that was omitted in the original material? For example, ""Now we find that our land has unac",curriculum_syllabi_and_regulations,,,,,
6149,Converting from and to British grading scheme,curriculum_syllabi_and_regulations,,,,,
19667,Should teachers announce the grade breakdown during first class?,curriculum_syllabi_and_regulations,,,,,
7648,"Incompatibility with the PhD advisor - My PhD advisor liked me during the exams. Then, when I came with the thesis I wrote, he got very angry, maybe because I did not do what he s",curriculum_syllabi_and_regulations,,,,,
20423,Colleague erroneously got a grade that is too high,curriculum_syllabi_and_regulations,,,,,
24387,"Mathematica , Colab or LaTeX for exam summarys?",curriculum_syllabi_and_regulations,,,,,
17983,Funded PhD in the UK with a Distinction in MSc and a low undergraduate CGPA,curriculum_syllabi_and_regulations,,,,,
6814,"Problem with my Professor - Unfortunately, I am in a very difficult situation with one of my Professors. In the previous semester, I argued for the grade he gave me in",curriculum_syllabi_and_regulations,,,,,
9557,Would having two words in my surname in my passport be a problem for US colleges/GRE/TOEFL?,curriculum_syllabi_and_regulations,,,,,
22282,Does a professor have the academic discretion to design the curriculum for his class?,curriculum_syllabi_and_regulations,,,,,
23908,"Disclaimer in syllabus, a good or bad idea for instructor and students?",curriculum_syllabi_and_regulations,,,,,
27600,"Citing directly in research document - is it possible to reference a citation directly?  Example:  ""the expected values considering the gain and the cost of each behavior as in [9",curriculum_syllabi_and_regulations,,,,,
21425,Should amount of citation/references be taken into account when grading an assignment?,curriculum_syllabi_and_regulations,,,,,
30694,Is it ethical to offer a student a job during the final weeks of his thesis if you are partly grading it?,curriculum_syllabi_and_regulations,,,,,
22682,Ethics: Is it ethical for a professor to conduct research using a student's ideas without giving them credit?,curriculum_syllabi_and_regulations,,,,,
10986,"Taking an extra semester to raise GPA - I'm not sure if this is the place to ask about graduate admission, so please let me know if the question is off-topic.  I'm currently in my",curriculum_syllabi_and_regulations,,,,,
9888,How to proceed when a professor is not answering emails requesting for a grade? and not awarding bonus points as he said?,curriculum_syllabi_and_regulations,,,,,
8844,What are the benefits of having a rank based cut-off over a marks based cut-off in entrance exams (if any)?,curriculum_syllabi_and_regulations,,,,,
3212,Retaking undergrad econ courses to apply to masters in econ programs?,curriculum_syllabi_and_regulations,,,,,
6419,"Is it professional for a professor to ask ""surprise"" questions on a test?",curriculum_syllabi_and_regulations,,,,,
32588,Collection of examples of course designs with the flaws pointed out and explained?,curriculum_syllabi_and_regulations,,,,,
8172,Year of Masters degree completion or cgpa? - Is it better if I take and a B+ grade and my gpa improves little from 3.44 but the date of completion on my degree will be 2019 or is it bet,curriculum_syllabi_and_regulations,,,,,
3943,"Applying for masters again, will the application be evaluated on the basis of undergraduate/Bachelors or the most recent postgraduate grades",curriculum_syllabi_and_regulations,,,,,
30507,"GWA TO HONOURS CLASS - In the Philippine Grading System, my GWA is 1.6250, is there any chance to know the standing of this grade in the UK GRADING SYSTEM?",curriculum_syllabi_and_regulations,,,,,
29842,Professor won't give full credit for correct homework question,curriculum_syllabi_and_regulations,,,,,
10463,What are the potential benefits and pitfalls of leaving tenth grade early to pursue an internship at a prominent research lab?,curriculum_syllabi_and_regulations,,,,,
9509,"How does the choice of grading scale (such as A = 90+, B=80-90, etc.) affect an undergraduate program?",curriculum_syllabi_and_regulations,,,,,
31774,Should I report students that hand in similar reports (up to small permutations) in an assignment?,curriculum_syllabi_and_regulations,,,,,
17557,How important is AACSB accreditation for further study after an MBA?,curriculum_syllabi_and_regulations,,,,,
13477,Student dissatisfied with exam grade: what to watch out for?,curriculum_syllabi_and_regulations,,,,,
11299,How to deal with a labmate using my method without credit?,curriculum_syllabi_and_regulations,,,,,
12520,Grading system: Why A-F and not E? - Why do we use F for failing on an otherwise arbitrary alphabetic grading scale? Isn't E just as meaningful for failing as A is for excellent,curriculum_syllabi_and_regulations,,,,,
14854,Grading term papers and reports written by non-native speakers,curriculum_syllabi_and_regulations,,,,,
28134,Can one really 'lose' old bad grades and get a fresh start?,curriculum_syllabi_and_regulations,,,,,
3493,How to account for big gap between scores of course work of the first two years and scores of the comprehensive exams ?,curriculum_syllabi_and_regulations,,,,,
11035,What can be done when my assignment's requirements has been so vague that it is jeopardising the grade that can be achieved?,curriculum_syllabi_and_regulations,,,,,
12736,Continuum from collaboration on homework to copying,curriculum_syllabi_and_regulations,,,,,
26055,PhD study (University accreditation) and the ability to teach in the USA,curriculum_syllabi_and_regulations,,,,,
6462,Are there examples of classes with students publishing their reports instead of just turning them into TA & Professor?,curriculum_syllabi_and_regulations,,,,,
30696,Is it common that the last author gets all the credits when the work becomes hugely successful?,curriculum_syllabi_and_regulations,,,,,
6330,"PhD application with mediocre grades, 2 SCI co-authored pubs., LORs from very well knows profs. in the area?",curriculum_syllabi_and_regulations,,,,,
2376,Does modifying the grades multiple times make me look unprepared/unprofessional?,curriculum_syllabi_and_regulations,,,,,
26503,Planning nondegree classes - I am thinking of registering for nondegree classes at a local university to give an impression to future admission comitee that my GPA does,curriculum_syllabi_and_regulations,,,,,
2504,What are my chances of being accepted in a Ph.D. program with poor M.Sc. grades?,curriculum_syllabi_and_regulations,,,,,
24056,Indian CGPA to US GPA system - I study in India and in here we have 10 pointer system. I wanted to convert my CGPA to american based GPA system of 4. I googled and got thi,curriculum_syllabi_and_regulations,,,,,
3217,Will a dropped class hurt PhD application? - I'm currently in a Master's program for mathematics and I want to apply for a PhD.    I'm thinking of dropping one of my classes because it,curriculum_syllabi_and_regulations,,,,,
26205,How do you refer to foreign titles in APA6? - I'm familiar with the example for when I am citing a part of a foreign source but I have questions about referring to foreign titled work. I,curriculum_syllabi_and_regulations,,,,,
74,Does PhD GPA matter after grad school regarding academic funding?,curriculum_syllabi_and_regulations,,,,,
23497,"Applying to Computer Science PhD Programs - I am a computer science and math double major, and I am applying to computer science PhD programs this fall. I have a 3.9 GPA and have done",curriculum_syllabi_and_regulations,,,,,
3959,Should I add a bibliography for this? - While writing up my introduction for my transfer report (first year exam of the PhD in the UK) I want to give importance to the topic saying,curriculum_syllabi_and_regulations,,,,,
25528,Does an admission committee assess Verbal/Analytical Writing scores differently for International applicants?,curriculum_syllabi_and_regulations,,,,,
13006,"Are PhD forums worthwhile - In my field (computer science), many conferences have a section dedicated to PhD forums. For example, this one   http://ecmlpkdd2017.ijs.si/",curriculum_syllabi_and_regulations,,,,,
30322,change of study plans within ABET accreditation,curriculum_syllabi_and_regulations,,,,,
8210,Is it helpful to get credit for an independent study project?,curriculum_syllabi_and_regulations,,,,,
19027,Are masters programs generally easier to get into than PhD?,curriculum_syllabi_and_regulations,,,,,
14949,Masters in Germany in Engineering - I am new here and am trying to find some answers. I have finished my BEng Hons in Mechanical and PowerPlant Systems from UK. During my studi,curriculum_syllabi_and_regulations,,,,,
4867,"How to formulate my resume, if a PhD defense exam fails with mark “Dissertation passed, Oral failed”",curriculum_syllabi_and_regulations,,,,,
12956,Am I allowed to show properly redacted exams to a colleague to determine if cheating occurred?,curriculum_syllabi_and_regulations,,,,,
15969,High grade/GPA versus finishing studies in the expected timeframe,curriculum_syllabi_and_regulations,,,,,
